constraint,layer,scheme,corpus,n_rollouts_used,n_rollouts,n_rollouts_dropped,n_defined,auroc_raw,auroc,sign,null_global_mean,null_global_p95,p_global,null_task_mean,null_task_p95,p_task,degenerate_flag
xl_adj,12,rollout_mean,success_ever,300,300,0,300,0.624603,0.624603,+,0.526443,0.565646,0.001998,0.559372,0.604142,0.003996,False
xl_adj,13,A,success_ever,300,300,0,156000,0.525099,0.525099,+,0.515892,0.539069,0.205794,0.528595,0.547761,0.621379,False
xl_adj,13,B,success_ever,300,300,0,46800,0.491489,0.508511,-,0.523192,0.557096,0.759241,0.518581,0.543776,0.743257,False
xl_adj,13,rollout_max,success_ever,300,300,0,300,0.42094,0.57906,-,0.526985,0.565718,0.022977,0.522355,0.554404,0.007992,False
xl_adj,13,rollout_mean,success_ever,300,300,0,300,0.490574,0.509426,-,0.527092,0.564874,0.791209,0.521687,0.550463,0.744256,False
xl_adj,14,A,success_ever,300,300,0,156000,0.59352,0.59352,+,0.515362,0.537622,0.000999,0.525073,0.544981,0.000999,False
xl_adj,14,B,success_ever,300,300,0,46800,0.660323,0.660323,+,0.522773,0.556991,0.000999,0.532599,0.56846,0.000999,False
xl_adj,14,rollout_max,success_ever,300,300,0,300,0.538982,0.538982,+,0.527617,0.568324,0.264735,0.524015,0.559091,0.186813,False
xl_adj,14,rollout_mean,success_ever,300,300,0,300,0.685191,0.685191,+,0.526735,0.566775,0.000999,0.536549,0.577594,0.000999,False
xl_adj,15,A,success_ever,300,300,0,156000,0.572477,0.572477,+,0.516307,0.540026,0.000999,0.514907,0.535494,0.000999,False
xl_adj,15,B,success_ever,300,300,0,46800,0.602381,0.602381,+,0.52345,0.556375,0.000999,0.518095,0.545026,0.000999,False
xl_adj,15,rollout_max,success_ever,300,300,0,300,0.590524,0.590524,+,0.527376,0.568546,0.006993,0.523545,0.559364,0.001998,False
xl_adj,15,rollout_mean,success_ever,300,300,0,300,0.619945,0.619945,+,0.526969,0.565711,0.000999,0.520877,0.55238,0.000999,False
xl_adj,16,A,success_ever,300,300,0,156000,0.642733,0.642733,+,0.515285,0.538071,0.000999,0.554205,0.577955,0.000999,False
xl_adj,16,B,success_ever,300,300,0,46800,0.69349,0.69349,+,0.522718,0.554709,0.000999,0.563596,0.603238,0.000999,False
xl_adj,16,rollout_max,success_ever,300,300,0,300,0.622587,0.622587,+,0.527601,0.567556,0.000999,0.557138,0.602317,0.008991,False
xl_adj,16,rollout_mean,success_ever,300,300,0,300,0.726165,0.726165,+,0.52735,0.565993,0.000999,0.577419,0.623817,0.000999,False
xl_adj,17,A,success_ever,300,300,0,156000,0.527095,0.527095,+,0.513603,0.533128,0.117882,0.511514,0.529376,0.061938,False
xl_adj,17,B,success_ever,300,300,0,46800,0.573052,0.573052,+,0.52273,0.555316,0.011988,0.519969,0.549667,0.004995,False
xl_adj,17,rollout_max,success_ever,300,300,0,300,0.490126,0.509874,-,0.527178,0.568564,0.775225,0.52301,0.556946,0.728272,False
xl_adj,17,rollout_mean,success_ever,300,300,0,300,0.589897,0.589897,+,0.527929,0.569896,0.010989,0.524062,0.561103,0.004995,False
xl_adj,18,A,success_ever,300,300,0,156000,0.513923,0.513923,+,0.51567,0.538812,0.465534,0.511838,0.528368,0.368631,False
xl_adj,18,B,success_ever,300,300,0,46800,0.534942,0.534942,+,0.523112,0.557853,0.230769,0.51692,0.540732,0.094905,False
xl_adj,18,rollout_max,success_ever,300,300,0,300,0.483857,0.516143,-,0.526576,0.561865,0.652348,0.520333,0.549519,0.517483,False
xl_adj,18,rollout_mean,success_ever,300,300,0,300,0.542027,0.542027,+,0.526258,0.565673,0.208791,0.519139,0.54565,0.075924,False
xl_adj,19,A,success_ever,300,300,0,156000,0.517675,0.517675,+,0.51394,0.535146,0.2997,0.50985,0.524174,0.158841,False
xl_adj,19,B,success_ever,300,300,0,46800,0.526491,0.526491,+,0.521398,0.552134,0.338661,0.517916,0.541873,0.234765,False
xl_adj,19,rollout_max,success_ever,300,300,0,300,0.4556,0.5444,-,0.526062,0.560897,0.180819,0.521929,0.551587,0.104895,False
xl_adj,19,rollout_mean,success_ever,300,300,0,300,0.527204,0.527204,+,0.524837,0.560035,0.390609,0.520682,0.548211,0.294705,False
xl_adj,20,A,success_ever,300,300,0,156000,0.539571,0.539571,+,0.514027,0.535191,0.024975,0.535948,0.558193,0.412587,False
xl_adj,20,B,success_ever,300,300,0,46800,0.565172,0.565172,+,0.521727,0.55327,0.018981,0.536777,0.575099,0.113886,False
xl_adj,20,rollout_max,success_ever,300,300,0,300,0.471318,0.528682,-,0.52668,0.564552,0.382617,0.529834,0.570613,0.462537,False
xl_adj,20,rollout_mean,success_ever,300,300,0,300,0.568761,0.568761,+,0.525773,0.562821,0.02997,0.545079,0.58949,0.195804,False
xl_adj,21,A,success_ever,300,300,0,156000,0.527136,0.527136,+,0.51531,0.538942,0.151848,0.510845,0.52667,0.045954,False
xl_adj,21,B,success_ever,300,300,0,46800,0.571497,0.571497,+,0.52423,0.560415,0.020979,0.519645,0.546638,0.001998,False
xl_adj,21,rollout_max,success_ever,300,300,0,300,0.515964,0.515964,+,0.52717,0.565716,0.634366,0.522443,0.55358,0.589411,False
xl_adj,21,rollout_mean,success_ever,300,300,0,300,0.578075,0.578075,+,0.527914,0.568537,0.028971,0.522209,0.55262,0.001998,False
xl_adj,22,A,success_ever,300,300,0,156000,0.512966,0.512966,+,0.513586,0.533347,0.453546,0.510457,0.525117,0.315684,False
xl_adj,22,B,success_ever,300,300,0,46800,0.522618,0.522618,+,0.523346,0.558424,0.443556,0.523413,0.555691,0.458541,False
xl_adj,22,rollout_max,success_ever,300,300,0,300,0.464601,0.535399,-,0.527031,0.5668,0.295704,0.526232,0.562098,0.285714,False
xl_adj,22,rollout_mean,success_ever,300,300,0,300,0.518338,0.518338,+,0.527731,0.570465,0.599401,0.528218,0.567568,0.617383,False
xl_adj,23,A,success_ever,300,300,0,156000,0.525327,0.525327,+,0.51388,0.53351,0.148851,0.512587,0.529681,0.097902,False
xl_adj,23,B,success_ever,300,300,0,46800,0.530864,0.530864,+,0.52288,0.556138,0.283716,0.51938,0.54664,0.197802,False
xl_adj,23,rollout_max,success_ever,300,300,0,300,0.445569,0.554431,-,0.526697,0.567126,0.103896,0.525606,0.56027,0.077922,False
xl_adj,23,rollout_mean,success_ever,300,300,0,300,0.525861,0.525861,+,0.526986,0.567023,0.441558,0.523408,0.55618,0.374625,False
xl_adj,24,A,success_ever,300,300,0,156000,0.45148,0.54852,-,0.516226,0.53917,0.023976,0.533442,0.554909,0.124875,False
xl_adj,24,B,success_ever,300,300,0,46800,0.443343,0.556657,-,0.523181,0.557657,0.057942,0.530673,0.56534,0.100899,False
xl_adj,24,rollout_max,success_ever,300,300,0,300,0.379204,0.620796,-,0.526391,0.564887,0.001998,0.537277,0.576779,0.000999,False
xl_adj,24,rollout_mean,success_ever,300,300,0,300,0.421701,0.578299,-,0.527011,0.566173,0.024975,0.536956,0.577137,0.043956,False
xl_adj,25,A,success_ever,300,300,0,156000,0.48333,0.51667,-,0.514169,0.534036,0.352647,0.520217,0.542176,0.576424,False
xl_adj,25,B,success_ever,300,300,0,46800,0.491193,0.508807,-,0.522747,0.554993,0.747253,0.52016,0.548812,0.749251,False
xl_adj,25,rollout_max,success_ever,300,300,0,300,0.435986,0.564014,-,0.525884,0.561719,0.045954,0.523533,0.558629,0.028971,False
xl_adj,25,rollout_mean,success_ever,300,300,0,300,0.479916,0.520084,-,0.526433,0.562816,0.553447,0.523452,0.556843,0.518482,False
xl_adj,26,A,success_ever,300,300,0,156000,0.432818,0.567182,-,0.517793,0.544063,0.003996,0.528483,0.548243,0.001998,False
xl_adj,26,B,success_ever,300,300,0,46800,0.439741,0.560259,-,0.52489,0.560251,0.050949,0.522444,0.550841,0.018981,False
xl_adj,26,rollout_max,success_ever,300,300,0,300,0.394922,0.605078,-,0.52601,0.566748,0.003996,0.524878,0.557313,0.000999,False
xl_adj,26,rollout_mean,success_ever,300,300,0,300,0.429269,0.570731,-,0.52727,0.567554,0.036963,0.524105,0.555282,0.007992,False
xl_adj,27,A,success_ever,300,300,0,156000,0.427418,0.572582,-,0.51732,0.543546,0.001998,0.532577,0.553506,0.001998,False
xl_adj,27,B,success_ever,300,300,0,46800,0.423162,0.576838,-,0.524069,0.558748,0.011988,0.534167,0.566564,0.014985,False
xl_adj,27,rollout_max,success_ever,300,300,0,300,0.379562,0.620438,-,0.526292,0.5663,0.000999,0.535264,0.571766,0.000999,False
xl_adj,27,rollout_mean,success_ever,300,300,0,300,0.416506,0.583494,-,0.527013,0.564113,0.014985,0.535417,0.570642,0.011988,False
xl_adj,28,A,success_ever,300,300,0,156000,0.429596,0.570404,-,0.517422,0.543157,0.000999,0.532393,0.554366,0.000999,False
xl_adj,28,B,success_ever,300,300,0,46800,0.416681,0.583319,-,0.524242,0.560348,0.006993,0.528358,0.560834,0.003996,False
xl_adj,28,rollout_max,success_ever,300,300,0,300,0.364919,0.635081,-,0.5261,0.564475,0.000999,0.531333,0.568826,0.000999,False
xl_adj,28,rollout_mean,success_ever,300,300,0,300,0.402087,0.597913,-,0.527335,0.568817,0.004995,0.530848,0.565861,0.000999,False
xl_adj,29,A,success_ever,300,300,0,156000,0.419058,0.580942,-,0.514067,0.534242,0.000999,0.553354,0.572977,0.007992,False
xl_adj,29,B,success_ever,300,300,0,46800,0.378463,0.621537,-,0.522242,0.55462,0.000999,0.558909,0.595693,0.002997,False
xl_adj,29,rollout_max,success_ever,300,300,0,300,0.338319,0.661681,-,0.527527,0.568627,0.000999,0.550408,0.599136,0.000999,False
xl_adj,29,rollout_mean,success_ever,300,300,0,300,0.340782,0.659218,-,0.527321,0.566435,0.000999,0.573968,0.619549,0.000999,False
xl_adj,30,A,success_ever,300,300,0,156000,0.464674,0.535326,-,0.512985,0.53207,0.037962,0.515582,0.534022,0.043956,False
xl_adj,30,B,success_ever,300,300,0,46800,0.421223,0.578777,-,0.521549,0.552433,0.005994,0.524597,0.556957,0.003996,False
xl_adj,30,rollout_max,success_ever,300,300,0,300,0.358918,0.641082,-,0.526434,0.562785,0.000999,0.529312,0.568987,0.000999,False
xl_adj,30,rollout_mean,success_ever,300,300,0,300,0.396758,0.603242,-,0.526804,0.565745,0.002997,0.530433,0.571271,0.002997,False
xl_final,0,A,success_ever,300,300,0,156000,0.458932,0.541068,-,0.511093,0.526486,0.005994,0.511506,0.526949,0.000999,False
xl_final,0,B,success_ever,300,300,0,46800,0.483517,0.516483,-,0.518942,0.545513,0.466533,0.516645,0.539532,0.435564,False
xl_final,0,rollout_max,success_ever,300,300,0,300,0.413327,0.586673,-,0.526342,0.56632,0.012987,0.525132,0.558999,0.005994,False
xl_final,0,rollout_mean,success_ever,300,300,0,300,0.488335,0.511665,-,0.526518,0.564469,0.727273,0.522822,0.555692,0.679321,False
xl_final,1,A,success_ever,300,300,0,156000,0.439101,0.560899,-,0.513655,0.533439,0.000999,0.523713,0.544082,0.000999,False
xl_final,1,B,success_ever,300,300,0,46800,0.412637,0.587363,-,0.521614,0.553791,0.001998,0.521929,0.553847,0.002997,False
xl_final,1,rollout_max,success_ever,300,300,0,300,0.356052,0.643948,-,0.526143,0.563016,0.000999,0.525736,0.56225,0.000999,False
xl_final,1,rollout_mean,success_ever,300,300,0,300,0.385742,0.614258,-,0.526613,0.565496,0.000999,0.528282,0.56654,0.000999,False
xl_final,2,A,success_ever,300,300,0,156000,0.428843,0.571157,-,0.514304,0.534824,0.000999,0.517166,0.537182,0.000999,False
xl_final,2,B,success_ever,300,300,0,46800,0.426493,0.573507,-,0.521618,0.552771,0.006993,0.518252,0.544311,0.000999,False
xl_final,2,rollout_max,success_ever,300,300,0,300,0.385339,0.614661,-,0.526053,0.56308,0.002997,0.524138,0.558999,0.000999,False
xl_final,2,rollout_mean,success_ever,300,300,0,300,0.409655,0.590345,-,0.526295,0.564469,0.006993,0.522166,0.553587,0.000999,False
xl_final,3,A,success_ever,300,300,0,156000,0.435866,0.564134,-,0.514336,0.535149,0.000999,0.52091,0.541568,0.000999,False
xl_final,3,B,success_ever,300,300,0,46800,0.421071,0.578929,-,0.521914,0.553741,0.003996,0.519618,0.54694,0.000999,False
xl_final,3,rollout_max,success_ever,300,300,0,300,0.378756,0.621244,-,0.526306,0.561737,0.001998,0.524981,0.559281,0.000999,False
xl_final,3,rollout_mean,success_ever,300,300,0,300,0.400475,0.599525,-,0.526782,0.566255,0.003996,0.524397,0.557812,0.000999,False
xl_final,4,A,success_ever,300,300,0,156000,0.436848,0.563152,-,0.514279,0.535013,0.000999,0.523206,0.543874,0.000999,False
xl_final,4,B,success_ever,300,300,0,46800,0.41551,0.58449,-,0.521902,0.554391,0.002997,0.521565,0.552006,0.001998,False
xl_final,4,rollout_max,success_ever,300,300,0,300,0.374211,0.625789,-,0.526374,0.563791,0.000999,0.525899,0.561511,0.000999,False
xl_final,4,rollout_mean,success_ever,300,300,0,300,0.391339,0.608661,-,0.52685,0.56645,0.002997,0.527236,0.563703,0.000999,False
xl_final,5,A,success_ever,300,300,0,156000,0.435094,0.564906,-,0.514264,0.534937,0.000999,0.525374,0.545858,0.000999,False
xl_final,5,B,success_ever,300,300,0,46800,0.41453,0.58547,-,0.52177,0.554119,0.002997,0.523164,0.554636,0.001998,False
xl_final,5,rollout_max,success_ever,300,300,0,300,0.372218,0.627782,-,0.526378,0.5633,0.000999,0.526785,0.564106,0.000999,False
xl_final,5,rollout_mean,success_ever,300,300,0,300,0.390489,0.609511,-,0.52682,0.566887,0.002997,0.529271,0.568239,0.000999,False
xl_final,6,A,success_ever,300,300,0,156000,0.430728,0.569272,-,0.513557,0.53323,0.000999,0.530488,0.550522,0.000999,False
xl_final,6,B,success_ever,300,300,0,46800,0.402924,0.597076,-,0.521674,0.553992,0.000999,0.530022,0.567452,0.001998,False
xl_final,6,rollout_max,success_ever,300,300,0,300,0.359769,0.640231,-,0.526598,0.563801,0.000999,0.531324,0.572308,0.000999,False
xl_final,6,rollout_mean,success_ever,300,300,0,300,0.376965,0.623035,-,0.526903,0.567196,0.000999,0.538144,0.582791,0.001998,False
xl_final,7,A,success_ever,300,300,0,156000,0.429807,0.570193,-,0.513355,0.533342,0.000999,0.531991,0.55229,0.000999,False
xl_final,7,B,success_ever,300,300,0,46800,0.401622,0.598378,-,0.521541,0.553238,0.000999,0.531689,0.568045,0.001998,False
xl_final,7,rollout_max,success_ever,300,300,0,300,0.364426,0.635574,-,0.526389,0.56203,0.000999,0.531664,0.574495,0.000999,False
xl_final,7,rollout_mean,success_ever,300,300,0,300,0.374144,0.625856,-,0.526843,0.56639,0.000999,0.540379,0.586006,0.001998,False
xl_final,8,A,success_ever,300,300,0,156000,0.420349,0.579651,-,0.513289,0.533122,0.000999,0.535187,0.55558,0.000999,False
xl_final,8,B,success_ever,300,300,0,46800,0.391849,0.608151,-,0.52145,0.553021,0.000999,0.535835,0.571897,0.000999,False
xl_final,8,rollout_max,success_ever,300,300,0,300,0.353992,0.646008,-,0.526158,0.562613,0.000999,0.535373,0.578268,0.000999,False
xl_final,8,rollout_mean,success_ever,300,300,0,300,0.358112,0.641888,-,0.526819,0.566309,0.000999,0.54698,0.59181,0.000999,False
xl_final,9,A,success_ever,300,300,0,156000,0.408615,0.591385,-,0.513273,0.533328,0.000999,0.535626,0.556629,0.000999,False
xl_final,9,B,success_ever,300,300,0,46800,0.388757,0.611243,-,0.521215,0.552644,0.000999,0.533173,0.568861,0.000999,False
xl_final,9,rollout_max,success_ever,300,300,0,300,0.355873,0.644127,-,0.525837,0.562774,0.000999,0.532257,0.572359,0.000999,False
xl_final,9,rollout_mean,success_ever,300,300,0,300,0.353097,0.646903,-,0.526574,0.565673,0.000999,0.544295,0.589232,0.000999,False
xl_final,10,A,success_ever,300,300,0,156000,0.410164,0.589836,-,0.512756,0.532415,0.000999,0.530127,0.550929,0.000999,False
xl_final,10,B,success_ever,300,300,0,46800,0.400676,0.599324,-,0.520521,0.550242,0.000999,0.527955,0.560676,0.001998,False
xl_final,10,rollout_max,success_ever,300,300,0,300,0.361829,0.638171,-,0.52549,0.565364,0.000999,0.529979,0.567912,0.000999,False
xl_final,10,rollout_mean,success_ever,300,300,0,300,0.367068,0.632932,-,0.525618,0.560953,0.000999,0.537255,0.57947,0.001998,False
xl_final,11,A,success_ever,300,300,0,156000,0.435209,0.564791,-,0.512344,0.532627,0.000999,0.510999,0.527128,0.000999,False
xl_final,11,B,success_ever,300,300,0,46800,0.452808,0.547192,-,0.520493,0.550081,0.06993,0.519531,0.547835,0.055944,False
xl_final,11,rollout_max,success_ever,300,300,0,300,0.394743,0.605257,-,0.525515,0.56577,0.003996,0.524989,0.561274,0.000999,False
xl_final,11,rollout_mean,success_ever,300,300,0,300,0.431329,0.568671,-,0.525451,0.561914,0.035964,0.52348,0.55609,0.024975,False
xl_final,12,A,success_ever,300,300,0,156000,0.454504,0.545496,-,0.513281,0.533871,0.010989,0.517903,0.538561,0.012987,False
xl_final,12,B,success_ever,300,300,0,46800,0.482281,0.517719,-,0.521257,0.553887,0.48951,0.531129,0.56756,0.713287,False
xl_final,12,rollout_max,success_ever,300,300,0,300,0.417178,0.582822,-,0.525972,0.565149,0.00999,0.52587,0.565899,0.016983,False
xl_final,12,rollout_mean,success_ever,300,300,0,300,0.476468,0.523532,-,0.52578,0.564872,0.450549,0.53483,0.57767,0.622378,False
xl_final,13,A,success_ever,300,300,0,156000,0.499423,0.500577,-,0.51329,0.533361,0.967033,0.538142,0.559868,1.0,False
xl_final,13,B,success_ever,300,300,0,46800,0.536945,0.536945,+,0.521668,0.554218,0.15984,0.54009,0.577695,0.524476,False
xl_final,13,rollout_max,success_ever,300,300,0,300,0.464377,0.535623,-,0.526309,0.564113,0.290709,0.531187,0.576792,0.376623,False
xl_final,13,rollout_mean,success_ever,300,300,0,300,0.548386,0.548386,+,0.526213,0.565785,0.134865,0.546,0.591158,0.435564,False
xl_final,14,A,success_ever,300,300,0,156000,0.499656,0.500344,-,0.513206,0.533577,0.978022,0.536254,0.558659,1.0,False
xl_final,14,B,success_ever,300,300,0,46800,0.524426,0.524426,+,0.522424,0.555169,0.388611,0.53381,0.571544,0.638362,False
xl_final,14,rollout_max,success_ever,300,300,0,300,0.46881,0.53119,-,0.526349,0.565588,0.346653,0.530789,0.57181,0.431568,False
xl_final,14,rollout_mean,success_ever,300,300,0,300,0.526174,0.526174,+,0.526348,0.566121,0.427572,0.537244,0.580142,0.631369,False
xl_final,15,A,success_ever,300,300,0,156000,0.524769,0.524769,+,0.513528,0.53402,0.142857,0.542684,0.562748,0.943057,False
xl_final,15,B,success_ever,300,300,0,46800,0.555423,0.555423,+,0.522594,0.556342,0.052947,0.540264,0.578605,0.236763,False
xl_final,15,rollout_max,success_ever,300,300,0,300,0.503157,0.503157,+,0.527187,0.565781,0.943057,0.536807,0.581857,0.957043,False
xl_final,15,rollout_mean,success_ever,300,300,0,300,0.56388,0.56388,+,0.527126,0.566267,0.063936,0.545409,0.590206,0.225774,False
xl_final,16,A,success_ever,300,300,0,156000,0.527913,0.527913,+,0.512798,0.531361,0.090909,0.53337,0.553897,0.653347,False
xl_final,16,B,success_ever,300,300,0,46800,0.556276,0.556276,+,0.522106,0.554535,0.041958,0.528249,0.562903,0.087912,False
xl_final,16,rollout_max,success_ever,300,300,0,300,0.487618,0.512382,-,0.526897,0.567283,0.696304,0.528484,0.567456,0.73027,False
xl_final,16,rollout_mean,success_ever,300,300,0,300,0.557566,0.557566,+,0.526653,0.566791,0.078921,0.531867,0.570335,0.145854,False
xl_final,17,A,success_ever,300,300,0,156000,0.562003,0.562003,+,0.513678,0.532627,0.000999,0.540165,0.558645,0.034965,False
xl_final,17,B,success_ever,300,300,0,46800,0.607156,0.607156,+,0.522506,0.554052,0.001998,0.53863,0.575675,0.002997,False
xl_final,17,rollout_max,success_ever,300,300,0,300,0.519995,0.519995,+,0.527076,0.56752,0.562438,0.531785,0.573649,0.645355,False
xl_final,17,rollout_mean,success_ever,300,300,0,300,0.61896,0.61896,+,0.526768,0.564825,0.001998,0.546019,0.590265,0.006993,False
xl_final,18,A,success_ever,300,300,0,156000,0.58489,0.58489,+,0.513931,0.533223,0.000999,0.541586,0.559988,0.000999,False
xl_final,18,B,success_ever,300,300,0,46800,0.647128,0.647128,+,0.523184,0.554467,0.000999,0.541625,0.578405,0.000999,False
xl_final,18,rollout_max,success_ever,300,300,0,300,0.54346,0.54346,+,0.527007,0.566054,0.1998,0.535441,0.579157,0.331668,False
xl_final,18,rollout_mean,success_ever,300,300,0,300,0.663965,0.663965,+,0.527323,0.564556,0.000999,0.549324,0.593265,0.000999,False
xl_final,19,A,success_ever,300,300,0,156000,0.566263,0.566263,+,0.514041,0.533281,0.000999,0.531145,0.549742,0.001998,False
xl_final,19,B,success_ever,300,300,0,46800,0.61269,0.61269,+,0.523416,0.557573,0.001998,0.528762,0.563288,0.000999,False
xl_final,19,rollout_max,success_ever,300,300,0,300,0.515964,0.515964,+,0.526726,0.566847,0.637363,0.531084,0.572395,0.707293,False
xl_final,19,rollout_mean,success_ever,300,300,0,300,0.623662,0.623662,+,0.527399,0.565743,0.002997,0.533173,0.572843,0.000999,False
xl_final,20,A,success_ever,300,300,0,156000,0.551896,0.551896,+,0.514904,0.536559,0.008991,0.518659,0.536741,0.000999,False
xl_final,20,B,success_ever,300,300,0,46800,0.57476,0.57476,+,0.524128,0.560026,0.018981,0.518402,0.544641,0.000999,False
xl_final,20,rollout_max,success_ever,300,300,0,300,0.491828,0.508172,-,0.527367,0.567805,0.808192,0.523308,0.555152,0.801199,False
xl_final,20,rollout_mean,success_ever,300,300,0,300,0.580493,0.580493,+,0.527873,0.569007,0.024975,0.521213,0.551346,0.000999,False
xl_final,21,A,success_ever,300,300,0,156000,0.532733,0.532733,+,0.515216,0.539117,0.092907,0.510355,0.524949,0.016983,False
xl_final,21,B,success_ever,300,300,0,46800,0.547997,0.547997,+,0.523878,0.557934,0.11988,0.519797,0.548948,0.057942,False
xl_final,21,rollout_max,success_ever,300,300,0,300,0.471452,0.528548,-,0.527148,0.566495,0.406593,0.525122,0.558287,0.382617,False
xl_final,21,rollout_mean,success_ever,300,300,0,300,0.549908,0.549908,+,0.527317,0.566262,0.14985,0.523256,0.556717,0.081918,False
xl_final,22,A,success_ever,300,300,0,156000,0.518765,0.518765,+,0.514692,0.536918,0.302697,0.515293,0.535089,0.338661,False
xl_final,22,B,success_ever,300,300,0,46800,0.517009,0.517009,+,0.523344,0.55784,0.556444,0.522865,0.553707,0.56044,False
